4.5820 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
5.2835 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DA5D7C30D0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DA5D7C3070>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DA5D7B0DF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001DA63FC3250>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.2836 	EXP 	window1: mouseVisible = True
5.2836 	EXP 	window1: backgroundImage = ''
5.2837 	EXP 	window1: backgroundFit = 'none'
5.2838 	EXP 	window1: mouseVisible = False
5.2839 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.2839 	EXP 	window1: recordFrameIntervals = False
5.4494 	EXP 	window1: recordFrameIntervals = True
5.6330 	EXP 	Screen (0) actual frame rate measured at 60.11Hz
5.6330 	EXP 	window1: recordFrameIntervals = False
7.1875 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.1900 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.1913 	EXP 	Created polygon_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon_3', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.3092 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.4216 	EXP 	window1: mouseVisible = True
7.4277 	EXP 	Imported data/binding.xlsx as conditions, 12 conditions, 3 params
7.4299 	EXP 	Created sequence: random, trialTypes=12, nReps=33, seed=None
7.4302 	EXP 	New trial (rep=0, index=0): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
7.4394 	EXP 	textbox: autoLog = True
7.4394 	EXP 	polygon: autoDraw = True
8.4317 	EXP 	polygon_2: autoDraw = True
8.4483 	EXP 	polygon: autoDraw = False
18.8320 	DATA 	Keypress: space
18.8716 	EXP 	polygon: autoDraw = False
18.8716 	EXP 	polygon_2: autoDraw = False
18.8716 	EXP 	polygon_3: ori = 0.0
19.5780 	EXP 	polygon_3: autoDraw = True
19.8808 	EXP 	polygon_3: autoDraw = False
19.8808 	EXP 	polygon_3: autoDraw = False
19.8808 	EXP 	text: autoDraw = True
19.8808 	EXP 	textbox: autoDraw = True
26.7096 	DATA 	Keypress: 2
27.3295 	DATA 	Keypress: 5
27.4975 	DATA 	Keypress: 0
28.6423 	DATA 	Mouse: Left button down, pos=(933,195)
28.6505 	EXP 	New trial (rep=0, index=1): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
28.6580 	EXP 	text: autoDraw = False
28.6580 	EXP 	textbox: autoDraw = False
28.6580 	EXP 	polygon: autoDraw = True
28.8785 	DATA 	Mouse:  Left button up, pos=(933,195)
29.6577 	EXP 	polygon: autoDraw = False
29.6577 	EXP 	polygon_2: autoDraw = True
35.2429 	DATA 	Keypress: space
35.2558 	EXP 	polygon: autoDraw = False
35.2558 	EXP 	polygon_2: autoDraw = False
35.2558 	EXP 	polygon_3: ori = 0.0
35.6558 	EXP 	polygon_3: autoDraw = True
35.9556 	EXP 	polygon_3: autoDraw = False
35.9556 	EXP 	polygon_3: autoDraw = False
35.9556 	EXP 	text: autoDraw = True
35.9556 	EXP 	textbox: autoDraw = True
38.5268 	DATA 	Keypress: 3
38.7093 	DATA 	Keypress: 0
38.8595 	DATA 	Keypress: 0
39.9762 	DATA 	Keypress: space
41.1077 	DATA 	Mouse: Left button down, pos=(933,195)
41.1220 	EXP 	New trial (rep=0, index=2): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
41.1371 	EXP 	text: autoDraw = False
41.1371 	EXP 	textbox: autoDraw = False
41.1371 	EXP 	polygon: autoDraw = True
41.3243 	DATA 	Mouse:  Left button up, pos=(933,195)
42.1368 	EXP 	polygon: autoDraw = False
42.1368 	EXP 	polygon_2: autoDraw = True
45.3890 	DATA 	Keypress: space
45.4024 	EXP 	polygon: autoDraw = False
45.4024 	EXP 	polygon_2: autoDraw = False
45.4024 	EXP 	polygon_3: ori = 0.0
45.5024 	EXP 	polygon_3: autoDraw = True
45.8022 	EXP 	polygon_3: autoDraw = False
45.8022 	EXP 	polygon_3: autoDraw = False
45.8022 	EXP 	text: autoDraw = True
45.8022 	EXP 	textbox: autoDraw = True
47.4557 	DATA 	Keypress: 1
47.8687 	DATA 	Keypress: 0
48.0058 	DATA 	Keypress: 0
49.2891 	DATA 	Mouse: Left button down, pos=(920,259)
49.3027 	EXP 	New trial (rep=0, index=3): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
49.3177 	EXP 	text: autoDraw = False
49.3177 	EXP 	textbox: autoDraw = False
49.3177 	EXP 	polygon: autoDraw = True
49.5217 	DATA 	Mouse:  Left button up, pos=(920,259)
50.3174 	EXP 	polygon: autoDraw = False
50.3174 	EXP 	polygon_2: autoDraw = True
51.1036 	DATA 	Keypress: space
51.1338 	EXP 	polygon: autoDraw = False
51.1338 	EXP 	polygon_2: autoDraw = False
51.1338 	EXP 	polygon_3: ori = 0.0
51.5339 	EXP 	polygon_3: autoDraw = True
51.8337 	EXP 	polygon_3: autoDraw = False
51.8337 	EXP 	polygon_3: autoDraw = False
51.8337 	EXP 	text: autoDraw = True
51.8337 	EXP 	textbox: autoDraw = True
52.8668 	DATA 	Keypress: 2
53.8669 	DATA 	Keypress: 0
54.0030 	DATA 	Keypress: 0
55.6327 	DATA 	Keypress: space
57.2334 	DATA 	Mouse: Left button down, pos=(959,254)
57.2357 	EXP 	New trial (rep=0, index=4): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
57.2483 	EXP 	text: autoDraw = False
57.2483 	EXP 	textbox: autoDraw = False
57.2483 	EXP 	polygon: autoDraw = True
57.4520 	DATA 	Mouse:  Left button up, pos=(959,254)
58.2481 	EXP 	polygon: autoDraw = False
58.2481 	EXP 	polygon_2: autoDraw = True
60.6842 	DATA 	Keypress: space
60.6972 	EXP 	polygon: autoDraw = False
60.6972 	EXP 	polygon_2: autoDraw = False
60.6972 	EXP 	polygon_3: ori = 0.0
60.7973 	EXP 	polygon_3: autoDraw = True
61.0971 	EXP 	polygon_3: autoDraw = False
61.0971 	EXP 	polygon_3: autoDraw = False
61.0971 	EXP 	text: autoDraw = True
61.0971 	EXP 	textbox: autoDraw = True
62.5639 	DATA 	Keypress: 3
62.7693 	DATA 	Keypress: 0
62.9136 	DATA 	Keypress: 0
63.7971 	DATA 	Mouse: Left button down, pos=(955,229)
63.7984 	EXP 	New trial (rep=0, index=5): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
63.8128 	EXP 	text: autoDraw = False
63.8128 	EXP 	textbox: autoDraw = False
63.8128 	EXP 	polygon: autoDraw = True
64.0324 	DATA 	Mouse:  Left button up, pos=(955,229)
64.8125 	EXP 	polygon: autoDraw = False
64.8125 	EXP 	polygon_2: autoDraw = True
65.4482 	DATA 	Keypress: space
65.4623 	EXP 	polygon: autoDraw = False
65.4623 	EXP 	polygon_2: autoDraw = False
65.4623 	EXP 	polygon_3: ori = 0.0
65.8623 	EXP 	polygon_3: autoDraw = True
66.1620 	EXP 	polygon_3: autoDraw = False
66.1620 	EXP 	polygon_3: autoDraw = False
66.1620 	EXP 	text: autoDraw = True
66.1620 	EXP 	textbox: autoDraw = True
67.0461 	DATA 	Keypress: 1
67.4122 	DATA 	Keypress: 0
67.5483 	DATA 	Keypress: 0
68.5285 	DATA 	Keypress: backspace
68.6614 	DATA 	Keypress: backspace
69.6490 	DATA 	Keypress: 5
69.8613 	DATA 	Keypress: 0
71.0776 	DATA 	Keypress: space
72.2276 	DATA 	Mouse: Left button down, pos=(973,218)
72.2292 	EXP 	New trial (rep=0, index=6): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
72.2433 	EXP 	text: autoDraw = False
72.2433 	EXP 	textbox: autoDraw = False
72.2433 	EXP 	polygon: autoDraw = True
72.4472 	DATA 	Mouse:  Left button up, pos=(973,218)
73.2431 	EXP 	polygon: autoDraw = False
73.2431 	EXP 	polygon_2: autoDraw = True
73.4472 	DATA 	Keypress: space
73.4597 	EXP 	polygon: autoDraw = False
73.4597 	EXP 	polygon_2: autoDraw = False
73.4597 	EXP 	polygon_3: ori = 0.0
74.1594 	EXP 	polygon_3: autoDraw = True
74.4593 	EXP 	polygon_3: autoDraw = False
74.4593 	EXP 	polygon_3: autoDraw = False
74.4593 	EXP 	text: autoDraw = True
74.4593 	EXP 	textbox: autoDraw = True
75.7761 	DATA 	Keypress: 3
76.4089 	DATA 	Keypress: 5
76.5464 	DATA 	Keypress: 0
79.0083 	DATA 	Mouse: Left button down, pos=(973,218)
79.0102 	EXP 	New trial (rep=0, index=7): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
79.0243 	EXP 	text: autoDraw = False
